City,Month,PM2.5,PM10,NO,NO2,NOx,CO,O3,AQI,AQI_Bucket
Jaipur,November,90.89,143.58,2.39,25.34,25.1,0.55,54.05,220,Poor
Jaipur,November,247.89,220.31,2.52,25.3,26.36,0.81,72.81,295,Poor
Jaipur,November,70.12,124.92,2.88,27.79,23.93,0.53,55.8,280,Poor
Jaipur,November,63.22,121.42,4.38,39.4,31.51,0.51,51.15,157,Moderate
Jaipur,November,66.56,138.6,10.86,44.86,43.67,0.19,50.67,185,Moderate
Jaipur,November,76.04,165.07,30.6,57.6,70.95,0.08,55.99,153,Moderate
Jaipur,November,112.71,208.73,57.13,94.41,102.15,0.13,37.61,230,Poor
Jaipur,January,84.69,159.86,17.52,18.37,46.95,0.01,51.67,189,Moderate
Jaipur,January,67.67,151.15,6.84,17.24,28.63,0.22,80.44,171,Moderate
Jaipur,January,67.38,139.83,13.71,22.56,32.81,0.21,63.97,148,Moderate
Jaipur,January,84.31,150.18,19.13,40.92,48.47,0.31,68.73,181,Moderate
Jaipur,January,86.57,136.44,40.34,43.76,61.77,0.42,46.15,163,Moderate
Jaipur,January,95.31,165.34,43.3,47.69,57.18,0.5,43.38,247,Poor
Jaipur,January,72.7,125.73,36.15,35.06,55.53,0.46,63.56,171,Moderate
Jaipur,January,67.97,125.41,25.14,32.42,50.91,1.23,64.12,167,Moderate
Jaipur,January,59.22,128.24,20.02,31.76,45.22,1.16,78.61,154,Moderate
Jaipur,January,99.61,255.39,38.71,42.64,67.01,1.36,40.81,219,Poor
Jaipur,January,69.6,194.82,29.36,34.65,50.6,1.18,50.29,208,Poor
Jaipur,February,71.01,202.91,43.6,19.91,44.29,1.7,30.7,177,Moderate
Jaipur,February,79.98,163.54,19.29,18.69,31.11,0.83,42.92,168,Moderate
Jaipur,February,49.84,142.6,10.72,22.09,25.56,0.75,77.78,140,Moderate
Jaipur,February,56.54,131.3,11.65,24.31,28.55,0.83,86.54,132,Moderate
Jaipur,February,116.02,143.84,13.46,25.7,30.15,0.75,73.03,153,Moderate
Jaipur,February,130.52,125.18,15.71,21.3,26.28,1.1,54.31,291,Poor
Jaipur,February,53.61,133.57,16.79,25.11,31.33,0.89,69.47,208,Poor
Jaipur,February,61.1,142.45,16.18,21.12,26.43,1.23,60.7,140,Moderate
Jaipur,February,68.06,130.41,10.99,17.46,19.86,0.54,94.86,158,Moderate
Jaipur,February,56.46,94.19,7.94,19.03,20.32,0.6,65.26,140,Moderate
Jaipur,February,61.48,115.9,9.45,28.36,32.45,0.62,63.08,146,Moderate
Jaipur,February,79.69,95.49,11.22,27.64,32.95,0.59,65.17,114,Moderate
Jaipur,February,70.2,120.24,13.93,28.2,38.92,1.18,45.86,156,Moderate
Jaipur,February,73.01,151.38,24.19,33.56,54.9,1.51,46.16,174,Moderate
Jaipur,February,107.82,195.09,34.5,44.05,78.06,1.65,38.36,221,Poor
Jaipur,February,103.08,206.35,16.87,39.2,55.76,0.71,60.49,275,Poor
Jaipur,February,65.08,170.79,20.2,41.52,61.35,1.17,89.57,198,Moderate
Jaipur,February,65.66,169.44,32.37,64.87,87.92,1.41,69.73,167,Moderate
Jaipur,February,105.11,191.24,33.99,60.04,86.83,1.55,38.47,223,Poor
Jaipur,February,116.61,218.51,36.02,48.54,77.43,1.43,39.8,254,Poor
Jaipur,February,146.31,200.22,33.72,48.56,73.15,1.34,39.47,311,Very Poor
Jaipur,February,74.56,173.37,26.21,49.15,65.37,0.98,40.12,180,Moderate
Jaipur,February,49.48,132.12,13.33,37.71,41.26,0.83,63.51,148,Moderate
Jaipur,February,42.24,111.95,13.97,43.16,47.11,0.81,53.56,107,Moderate
Jaipur,February,56.23,140.03,15.35,39.9,42.66,0.89,51.77,130,Moderate
Jaipur,February,55.39,135.15,13.49,39.98,43.46,0.99,81.28,154,Moderate
Jaipur,March,64.1,125.46,11.57,34.24,36.96,0.75,81.47,147,Moderate
Jaipur,March,55.62,96.5,10.77,38.45,40.16,0.76,56.37,118,Moderate
Jaipur,March,51.15,106.4,10.81,50.57,54.25,0.67,56.2,111,Moderate
Jaipur,March,56.89,112.89,11.9,45.56,49.83,0.71,58.18,114,Moderate
Jaipur,March,31.08,65.63,9.04,39.92,40.93,0.65,68.26,105,Moderate
Jaipur,March,33.67,76.99,12.09,47.97,51.47,0.65,61.55,98,Satisfactory
Jaipur,March,44.18,87.4,15.66,51.18,58.14,0.79,45.88,103,Moderate
Jaipur,March,30.45,74.35,13.12,43.17,48.29,0.62,60.92,100,Satisfactory
Jaipur,March,32.75,93.2,8.88,39.37,45.3,0.68,66.18,99,Satisfactory
Jaipur,March,45.01,101.44,7.93,38.12,42.08,0.77,91.2,127,Moderate
Jaipur,March,34.41,93.48,13.06,42.62,48.85,0.61,74.52,113,Moderate
Jaipur,March,42.66,114.52,14.24,47.37,56.16,1.07,62.44,118,Moderate
Jaipur,March,55.22,134.5,15.03,47.85,61.12,1.2,45.99,133,Moderate
Jaipur,March,47.13,149.6,11.63,41.97,51.65,0.67,24.9,126,Moderate
Jaipur,March,43.63,145.77,12.56,42.68,54.24,0.82,34.09,133,Moderate
Jaipur,March,50.2,145.28,9.71,36.64,45.46,0.69,60.08,137,Moderate
Jaipur,March,41,110.91,7.91,37.36,43.71,0.71,74.39,124,Moderate
Jaipur,March,33.6,95.43,6.73,34.5,39.58,0.76,84.96,116,Moderate
Jaipur,March,44.62,117.03,7.62,29.87,34.41,0.78,81.08,113,Moderate
Jaipur,March,41.72,102.34,9.1,39.72,44.5,0.78,50.35,115,Moderate
Jaipur,March,56.15,170.32,10.23,34.22,40.25,0.67,48.83,125,Moderate
Jaipur,March,52.94,137.88,8.89,29.2,33.77,0.73,71.21,146,Moderate
Jaipur,March,40.63,99.92,7.92,29.49,33.29,0.79,69.35,113,Moderate
Jaipur,March,48.33,99.02,8.93,38.26,43.21,0.73,53.65,117,Moderate
Jaipur,March,56.76,120.57,9.43,40.11,46.6,0.69,62.13,139,Moderate
Jaipur,March,56.16,122.38,20.9,48.03,65.21,1.17,42.88,121,Moderate
Jaipur,March,76.01,193.53,37.87,53,86.52,1.67,31.33,172,Moderate
Jaipur,March,49.92,145.62,10.75,34.58,40.83,0.86,43.54,140,Moderate
Jaipur,March,46.52,123.85,15.38,34.81,45.81,0.91,76.41,131,Moderate
Jaipur,March,60.9,165.81,11.89,35.24,42.69,0.72,66.68,151,Moderate
Jaipur,March,43.4,128.46,5.7,28.65,33.35,0.56,87.17,140,Moderate
Jaipur,April,54.63,150.31,5.06,26.69,31.74,0.72,100.86,134,Moderate
Jaipur,April,60.99,147.7,19.34,29.31,45.68,0.84,98.23,150,Moderate
Jaipur,April,62.79,164.25,9.79,33.62,39.32,0.83,91.4,181,Moderate
Jaipur,April,55.95,159.23,18.11,37.81,55.55,1.18,44.35,142,Moderate
Jaipur,April,62.98,168.6,10.44,35.89,43.27,0.74,70.08,151,Moderate
Jaipur,April,56.87,165.54,7.97,24.82,28.76,0.77,97.55,145,Moderate
Jaipur,April,45.6,130.82,8.9,34.27,39.97,1.03,93.05,157,Moderate
Jaipur,April,39.81,114.73,7.39,25.52,28.75,0.8,98.39,127,Moderate
Jaipur,April,48.96,132.35,7.64,28.91,29.88,0.53,80.06,129,Moderate
Jaipur,April,42.24,107.11,6.42,30.38,34.97,0.66,70.35,116,Moderate
Jaipur,April,26.2,57.9,6.25,25.04,26.56,0.52,59.07,100,Satisfactory
Jaipur,April,27.64,67.81,9.52,39.4,38.41,0.68,43.98,97,Satisfactory
Jaipur,April,33.56,96.36,7.93,36.24,35.13,0.64,65.62,124,Moderate
Jaipur,April,37.67,114.8,8.38,35.9,35.45,0.6,60.73,125,Moderate
Jaipur,April,57.56,188.52,8.44,40.43,43.58,0.63,37.98,130,Moderate
Jaipur,April,51.78,162.73,8.54,35.93,38.92,0.61,40.94,153,Moderate
Jaipur,April,54.55,155.48,8.65,37.14,37.22,0.58,59.38,149,Moderate
Jaipur,April,64.1,167.26,11.68,45.78,48.99,0.78,45.28,140,Moderate
Jaipur,April,79.58,283.19,11.43,38.54,42.25,0.85,45.52,202,Poor
Jaipur,April,96.02,109.14,4.74,33.55,34.61,0.7,71.61,173,Moderate
Jaipur,April,98.88,132.15,15.07,48.53,56.57,1.15,49.49,124,Moderate
Jaipur,April,56.46,141.44,20.38,60.46,71.45,1.19,42.43,157,Moderate
Jaipur,April,55.72,167.8,11.2,49.13,50.99,0.84,46.37,136,Moderate
Jaipur,April,76.08,203.97,7.31,53.92,50.85,0.71,42.32,176,Moderate
Jaipur,April,58.94,182.58,12.69,44.65,51.62,0.66,39.32,179,Moderate
Jaipur,April,56.72,181.87,8.52,32.45,40.97,0.5,68.36,157,Moderate
Jaipur,April,53.42,182.6,6.75,34.49,35.74,0.46,52.55,158,Moderate
Jaipur,May,56.81,210.23,7.73,40.11,41.2,0.7,51.24,147,Moderate
Jaipur,May,65.79,224.58,9.47,29.32,32.24,0.6,56,168,Moderate
Jaipur,May,47.86,155.74,8.07,26.94,30.48,0.49,85.36,172,Moderate
Jaipur,May,67.36,168.37,10.71,25.6,31.37,0.67,94.99,171,Moderate
Jaipur,May,53.19,145.71,13.16,26.45,34.22,0.86,84.84,176,Moderate
Jaipur,May,96.38,295.96,12.76,29.69,39.54,0.96,90.6,250,Poor
Jaipur,May,55.01,148.03,10.03,24.3,31.34,0.74,87.99,181,Moderate
Jaipur,May,52.1,126.26,12.6,35.04,41.54,0.84,83.94,153,Moderate
Jaipur,May,60.83,146.01,13.33,46.07,43.12,0.8,69.54,137,Moderate
Jaipur,May,55.45,155.01,11.51,36.61,35.19,0.94,55.5,157,Moderate
Jaipur,May,76.41,223.93,10.18,32.45,34.29,1.85,47.12,152,Moderate
Jaipur,May,83.35,266.9,7.27,24.54,27.02,1.77,70.44,255,Poor
Jaipur,May,78.39,202.16,8.56,27.49,30.82,2.1,56.62,204,Poor
Jaipur,May,71.69,196.66,17.05,41.27,51.73,2.11,68.29,194,Moderate
Jaipur,May,70.42,199.7,16.53,37.41,48.58,0.8,75.99,181,Moderate
Jaipur,May,56.88,153.33,15.45,38.21,48.72,0.91,74.15,156,Moderate
Jaipur,May,66.11,166.85,2.87,16.03,14.57,0.88,98.27,161,Moderate
Jaipur,May,54.57,223.76,3.14,21.16,19.51,0.83,93.77,172,Moderate
Jaipur,May,68.99,189.57,6.78,27.86,27.73,1.07,91.18,160,Moderate
Jaipur,May,75.45,203.48,11.54,36.46,39.64,0.97,73.61,199,Moderate
Jaipur,May,68.44,159.11,19.24,54.59,58.58,1.15,74.21,169,Moderate
Jaipur,May,56.84,138.06,20.06,44.26,50.55,1.03,71.11,174,Moderate
Jaipur,May,63.49,196.27,11.96,27.59,37.31,0.61,75.28,153,Moderate
Jaipur,May,70.45,188.11,9.79,41.91,44.83,0.93,77.68,169,Moderate
Jaipur,May,64.81,161.76,5.46,29.36,28.58,0.85,80.15,170,Moderate
Jaipur,May,59.09,190.37,6.79,22.64,25.08,0.98,48.49,146,Moderate
Jaipur,May,50.38,137.75,6.56,33.95,30.82,0.9,61.73,138,Moderate
Jaipur,June,71.04,179.51,8.39,24.45,29.19,0.9,53.89,150,Moderate
Jaipur,June,69.06,219.89,8.63,19.95,23.85,0.61,52.37,265,Poor
Jaipur,June,79.44,234.51,9.96,20.29,26.62,0.9,41.93,190,Moderate
Jaipur,June,79.41,225.77,7.9,12.82,18.46,0.74,70.1,210,Poor
Jaipur,June,59.58,191.06,7.62,15.35,19.44,0.82,94.49,189,Moderate
Jaipur,June,69.5,197.39,7.76,17.07,20.01,0.82,77.34,132,Moderate
Jaipur,June,83.02,256.32,8.39,19.03,23.36,0.81,35.54,220,Poor
Jaipur,June,49.28,101.89,9.29,18.54,23.49,0.53,30.99,160,Moderate
Jaipur,June,45.19,113.8,7.87,18.04,21.46,0.5,49.77,100,Satisfactory
Jaipur,June,49.5,152,9.69,18.3,22.39,0.44,50.65,118,Moderate
Jaipur,June,73.33,248.63,8.37,22.09,24.34,0.7,39.2,169,Moderate
Jaipur,June,84.79,361.08,15.57,18.75,24.92,0.56,38.38,285,Poor
Jaipur,June,92.4,324,10.17,15.67,22.25,0.4,47.67,269,Poor
Jaipur,June,70.52,216.17,9.22,19.28,24.29,0.54,50.32,264,Poor
Jaipur,June,62.62,158.06,8.87,23.54,22.7,0.55,47.06,155,Moderate
Jaipur,June,54.54,130.08,9.16,24.46,23.99,0.48,42.86,128,Moderate
Jaipur,June,79.91,239.87,8.83,21.54,21.73,0.48,53.41,161,Moderate
Jaipur,June,58.91,125.66,9.93,20.24,24.72,0.47,62.32,162,Moderate
Jaipur,June,51.15,99.87,12.89,22.97,32.68,0.54,61.32,111,Moderate
Jaipur,June,83.77,198.31,8.07,25.52,31.67,0.83,65.73,160,Moderate
Jaipur,June,71.26,145.43,9.58,30.02,39.6,0.77,60.59,173,Moderate
Jaipur,June,69.38,143.46,7.66,19.31,26.97,0.56,61.66,156,Moderate
Jaipur,June,60.2,116.5,7.91,19.87,27.78,0.66,62.2,132,Moderate
Jaipur,June,52.05,93.53,8.35,18.64,26.99,0.64,58.03,100,Satisfactory
Jaipur,June,46.38,80.01,8.16,21.35,28.71,0.75,51.49,90,Satisfactory
Jaipur,June,53.68,70.62,11.58,23.61,35.14,0.8,23.74,94,Satisfactory
Jaipur,June,54.1,45.71,11.04,12.34,23.33,0.64,41.04,155,Moderate
Jaipur,June,77.05,50.54,9.06,15.56,24.24,0.52,30.16,123,Moderate
Jaipur,June,73.53,66.1,9.31,14.69,23.79,0.55,34.25,135,Moderate
Jaipur,July,92.72,127.94,10.68,22.37,33.05,0.3,28.59,153,Moderate
Jaipur,July,42.08,92.06,11.21,20.43,31.64,0.55,29.6,151,Moderate
Jaipur,July,42.91,64.43,11.13,18.48,29.59,0.54,31.25,94,Satisfactory
Jaipur,July,45.51,75.61,11.12,16.82,27.94,0.48,34.1,89,Satisfactory
Jaipur,July,79.95,132.67,10.92,15.53,26.45,0.59,32.81,154,Moderate
Jaipur,July,51.39,164.14,9.99,16.71,26.7,0.75,49.06,155,Moderate
Jaipur,July,62.56,171.89,8.19,17.3,25.49,0.89,56.81,141,Moderate
Jaipur,July,61.82,174.4,9.04,18.38,27.42,0.78,57.03,154,Moderate
Jaipur,July,61.97,169.73,9.41,16.79,26.19,0.77,59.01,157,Moderate
Jaipur,July,53.08,125.02,10.13,15.06,23.27,0.72,56.39,136,Moderate
Jaipur,July,51.71,82.22,10.65,18.88,28.65,0.68,37.09,108,Moderate
Jaipur,July,66.31,82.09,10.16,17.37,27.5,0.73,32.42,142,Moderate
Jaipur,July,27.49,55.56,10.53,18.46,28.96,0.63,29.86,90,Satisfactory
Jaipur,July,26.18,59.32,10.44,18.85,29.28,0.62,32.24,60,Satisfactory
Jaipur,July,25.63,41.93,11.06,23.25,34.29,0.79,31.86,62,Satisfactory
Jaipur,July,39.39,52.99,10.17,21.92,32.03,0.65,33.6,86,Satisfactory
Jaipur,July,20.77,49.09,9.13,20.3,29.42,0.58,33.19,67,Satisfactory
Jaipur,July,70.35,62.93,8.69,18.46,27.05,0.57,32.39,134,Moderate
Jaipur,July,25.27,50.27,9.51,19.14,28.64,0.74,29.67,83,Satisfactory
Jaipur,July,35.41,73.79,10.96,17.72,28.59,0.63,29.51,81,Satisfactory
Jaipur,July,61.42,58.65,8.93,14.77,23.66,0.68,23.64,130,Moderate
Jaipur,July,22.64,51.94,9.29,16.73,25.95,0.6,20.56,89,Satisfactory
Jaipur,July,25.16,58.85,9.78,14.22,23.83,0.63,22.8,57,Satisfactory
Jaipur,July,35.17,56.67,9.85,13.68,23.47,0.58,23.79,73,Satisfactory
Jaipur,July,31.45,74.65,10.18,12.75,22.8,0.71,20.22,66,Satisfactory
Jaipur,July,55.96,154.02,10.35,16.85,27.03,0.58,18.44,114,Moderate
Jaipur,July,52.41,137.81,9.62,16.53,26.15,0.49,25.3,132,Moderate
Jaipur,July,48.42,115.76,9.58,17.69,27.27,0.52,19.37,117,Moderate
Jaipur,July,50.68,122.45,8.99,15.94,24.94,0.42,18.87,115,Moderate
Jaipur,July,44.09,107.31,7.8,17.26,25.07,0.45,19.16,107,Moderate
Jaipur,July,53.4,139.8,8.72,31.33,32.48,0.48,28.43,114,Moderate
Jaipur,August,63.97,178.41,14.02,30.99,33.17,0.51,47.11,147,Moderate
Jaipur,August,68.84,191.11,10.95,20.59,26.64,0.53,52.35,158,Moderate
Jaipur,August,68.51,187.2,12.4,27.2,34.91,0.69,41.62,165,Moderate
Jaipur,August,61.58,173.12,15.01,23.91,32.28,0.69,36.23,154,Moderate
Jaipur,August,60.62,164.36,11.85,24.05,29.14,0.69,34.4,153,Moderate
Jaipur,August,50.47,133.34,13.32,22.21,29.95,0.73,31.14,129,Moderate
Jaipur,August,54.87,113.08,8.78,26.42,30.51,0.91,32.71,113,Moderate
Jaipur,August,51.27,92.53,12.92,21.8,31.27,0.83,31.31,118,Moderate
Jaipur,August,28.7,54.06,16.12,19.36,29.37,0.75,36.08,93,Satisfactory
Jaipur,August,34.8,75.27,12.13,24.58,29.78,0.75,27.59,69,Satisfactory
Jaipur,August,37.53,82,10.89,23.6,29.95,0.66,24.11,79,Satisfactory
Jaipur,August,26.76,76.2,9.92,20.85,26.97,0.59,25.35,79,Satisfactory
Jaipur,August,35.63,98.64,8.9,20.43,25.81,0.65,33.16,82,Satisfactory
Jaipur,August,51.3,106.87,8.62,21.97,26.69,0.77,30.22,100,Satisfactory
Jaipur,August,73.24,174.59,9.58,20.69,26.49,0.64,25.3,158,Moderate
Jaipur,August,38.92,63.99,8.99,19.6,25.37,0.74,26.32,115,Moderate
Jaipur,August,32.28,50.48,6.91,14.35,18.06,0.61,33.85,61,Satisfactory
Jaipur,August,33.39,59.66,8.43,17.54,21.44,0.72,37.38,74,Satisfactory
Jaipur,August,25.88,54.67,16.21,19.22,31.7,0.82,22.25,75,Satisfactory
Jaipur,August,28.61,63.08,20.09,18.9,34.44,0.9,15.29,74,Satisfactory
Jaipur,August,29.54,74.71,12.06,20.9,28.59,0.82,20.84,79,Satisfactory
Jaipur,August,39.29,72.22,13.49,22.76,32,0.73,20.31,84,Satisfactory
Jaipur,August,28.67,54.46,14.49,21.23,31.76,0.67,15.52,69,Satisfactory
Jaipur,August,29.88,66.95,13.38,20.67,30.28,0.6,19.43,87,Satisfactory
Jaipur,August,29.4,66.07,14.17,21.68,31.42,0.59,18.62,70,Satisfactory
Jaipur,August,34.97,89.44,10.4,21.09,27.19,0.54,23.44,75,Satisfactory
Jaipur,August,42.25,121.42,15.81,23.04,33.68,0.75,22.87,100,Satisfactory
Jaipur,August,44.1,184.45,10.68,23.31,28.96,0.74,29.72,157,Moderate
Jaipur,August,28.57,81.65,10.62,19.4,26.06,0.75,25.5,100,Satisfactory
Jaipur,August,44.67,142.72,10.82,19.92,26.83,0.65,20.82,111,Moderate
Jaipur,August,38.23,108.97,9.76,18.28,24.75,0.57,22.11,127,Moderate
Jaipur,September,31.62,82.3,12.87,19.36,28.09,0.62,21.7,79,Satisfactory
Jaipur,September,28.93,58.8,13.13,20.51,29.64,0.64,17.52,80,Satisfactory
Jaipur,September,30.21,52.13,13.19,24.24,33.47,0.66,15.95,60,Satisfactory
Jaipur,September,34.05,75.55,14.66,24.24,34.79,0.71,18.1,68,Satisfactory
Jaipur,September,45.64,125.37,13.25,22.44,32.17,0.75,18.88,94,Satisfactory
Jaipur,September,45.95,111.45,13.32,23.44,31.5,0.71,20.8,122,Moderate
Jaipur,September,36.89,84.08,14.52,26.35,35.47,0.72,26.56,90,Satisfactory
Jaipur,September,29.7,66.71,11.65,18.53,27.38,0.73,25.61,89,Satisfactory
Jaipur,September,20.31,36.25,10.08,12.5,20.6,0.78,22.55,59,Satisfactory
Jaipur,September,32.94,69.66,13.01,15.6,26.34,0.78,13.27,68,Satisfactory
Jaipur,September,33.66,81.34,15.68,17.24,30.06,0.92,12.3,80,Satisfactory
Jaipur,September,36.18,86.86,13.38,18.96,28.13,0.69,18.57,90,Satisfactory
Jaipur,September,45.9,86.72,9.76,17.96,24.16,0.77,24.72,96,Satisfactory
Jaipur,September,47.34,93.5,9.96,21.39,26.98,0.71,24.79,104,Moderate
Jaipur,September,47.33,96.66,11.74,23.88,30.7,0.7,27.95,103,Moderate
Jaipur,September,43.96,95.56,8.63,22.94,28.2,0.71,34.71,99,Satisfactory
Jaipur,September,44.71,105.2,8.48,24.33,27.23,0.68,34.58,93,Satisfactory
Jaipur,September,48.12,108.36,12.96,25.65,32.32,0.84,28.52,105,Moderate
Jaipur,September,49.52,125.88,13.52,27.89,35.53,0.92,36.04,108,Moderate
Jaipur,September,48.99,131.03,8.51,29.68,32.55,0.95,41.56,120,Moderate
Jaipur,September,47.7,152.06,6.15,17.58,19.86,0.81,58.88,148,Moderate
Jaipur,September,17.46,42.51,7.65,14.55,21.02,0.72,27.01,81,Satisfactory
Jaipur,September,15.78,29.29,5.87,12.4,18.27,0.62,29.18,54,Satisfactory
Jaipur,September,22,49.27,14.5,18.08,29.72,0.89,18.05,62,Satisfactory
Jaipur,September,39.67,119.84,22.33,24.13,41.05,1.15,21.18,91,Satisfactory
Jaipur,September,52.7,148.79,22.32,24.82,40.12,1.21,20.58,135,Moderate
Jaipur,September,53.34,137.69,30.58,29.87,51.29,1.06,20.41,133,Moderate
Jaipur,September,57.85,133.41,42.62,28.89,56.9,1.34,25.73,134,Moderate
Jaipur,September,55.11,204.24,42.3,32.84,58.5,1.34,23.3,174,Moderate
Jaipur,September,50.9,169.67,18.51,30.4,41.26,1.14,24.86,151,Moderate
Jaipur,October,47.8,120.65,25.54,30.31,47.15,1.16,23.78,128,Moderate
Jaipur,October,52.83,130.6,40.85,27.83,56.61,1.28,27.09,125,Moderate
Jaipur,October,41.04,117.24,18,37.48,46.19,1.13,34.67,125,Moderate
Jaipur,October,42.35,86.8,11.02,35.71,38.02,0.98,51.58,101,Moderate
Jaipur,October,46.05,103.51,13.33,37.16,40.68,1.06,41.69,101,Moderate
Jaipur,October,46.46,118.1,22.36,32.3,44.18,0.95,45.55,103,Moderate
Jaipur,October,44.93,112.71,14.2,34.63,39.73,0.91,59.91,118,Moderate
Jaipur,October,44.43,104.33,17.76,41,47.78,1.1,53.06,116,Moderate
Jaipur,October,49.14,118.42,33.36,37.55,59.12,1.12,28.8,109,Moderate
Jaipur,October,69.46,149.94,17.1,36.41,45.2,1.01,35.97,121,Moderate
Jaipur,October,71.12,164.77,9.91,27.52,31.45,0.9,62.94,178,Moderate
Jaipur,October,61.36,135.2,13.2,28.83,34.58,0.92,63.73,137,Moderate
Jaipur,October,59.86,129.21,11.34,35.09,37.28,0.8,61.39,130,Moderate
Jaipur,October,65.77,175.48,11.34,36.45,38.31,0.9,55.39,142,Moderate
Jaipur,October,66,143.41,34.26,40.58,64,1.38,53.49,152,Moderate
Jaipur,October,85.38,156.8,46.41,42.5,83.77,1.43,27.12,195,Moderate
Jaipur,October,58.16,128.48,52.28,45.45,77.86,1.6,26.39,151,Moderate
Jaipur,October,67.49,147.49,43.71,59.26,87.19,1.36,28.91,149,Moderate
Jaipur,October,78.42,147.93,20.04,53.89,57.64,1.26,52.77,151,Moderate
Jaipur,October,72.99,136.15,19.95,47.86,54.99,1.54,61.5,180,Moderate
Jaipur,October,74.69,181.3,7.04,38.28,34.6,0.96,77.81,185,Moderate
Jaipur,October,60.43,113.03,27.39,47.36,59.74,1.28,53.21,163,Moderate
Jaipur,October,51.98,108.54,19.57,37.34,48.23,1.27,57.11,117,Moderate
Jaipur,October,59.1,121.51,29.87,42.32,58.23,1.3,47.41,135,Moderate
Jaipur,October,55.75,123.68,23.33,41,53.35,1.2,43.91,139,Moderate
Jaipur,October,62.72,131.48,11.61,35.17,39.16,1.02,61.83,146,Moderate
Jaipur,October,69.35,137.79,15.15,45.64,52.5,1.09,58.93,160,Moderate
Jaipur,October,80.31,151.56,13.14,44.02,49.04,1.07,70.93,186,Moderate
Jaipur,October,92.86,172.78,19.73,56.12,63.9,1.63,59.07,212,Poor
Jaipur,October,80.37,168.18,22.04,54.2,62.39,1.62,48.61,219,Poor
Jaipur,November,71.04,159.56,39,55.17,81.51,1.91,56.74,195,Moderate
Jaipur,November,63.12,139.07,65.05,58.43,110.57,1.92,45.11,194,Moderate
Jaipur,November,49.51,111.45,43.49,50.46,81.95,1.44,40.8,142,Moderate
Jaipur,November,79.78,155.07,14.27,40.36,46.16,1.08,41.88,169,Moderate
Jaipur,November,44.83,96.51,19.13,44.42,53.37,0.95,39.54,120,Moderate
Jaipur,November,74.94,143.3,25.57,51.35,66.09,1.4,39.45,145,Moderate
Jaipur,November,74.51,147.91,41.43,46.85,75.93,1.53,36.81,141,Moderate
Jaipur,November,106.88,228.55,33.54,29.13,53.74,1.96,41.57,250,Poor
Jaipur,November,108.86,256.31,62.22,34.38,87.8,2.74,41.49,243,Poor
Jaipur,November,99.02,243.42,50,44.37,82.3,2.65,43.69,258,Poor
Jaipur,November,60.18,171.85,25.95,55.83,80.06,2.42,41.03,175,Moderate
Jaipur,November,70.21,171.55,55.58,56.75,96.78,2.39,32.75,164,Moderate
Jaipur,November,73.57,193.07,83.87,64.22,118.02,2.46,21.63,202,Poor
Jaipur,November,56.53,120.91,13.73,56.95,59.62,1.26,48.12,139,Moderate
Jaipur,November,84.76,179.8,21.54,68,76.85,1.53,28.87,158,Moderate
Jaipur,November,87.76,180.6,15.07,60.76,64.28,1.4,41.94,210,Poor
Jaipur,November,77.87,171.56,46.15,47.14,77.97,1.96,33.16,193,Moderate
Jaipur,November,67.8,132.79,15.19,41.75,44.87,1.21,58.23,184,Moderate
Jaipur,November,59.2,123.11,15.81,46.42,46.87,1.24,61.44,132,Moderate
Jaipur,November,68.34,145.57,30.79,51.87,68.81,1.29,31.97,159,Moderate
Jaipur,November,87.81,160.78,25.94,47.29,61.09,1.74,52.16,161,Moderate
Jaipur,November,72.61,144.07,8.89,41.72,39.46,0.99,73.92,201,Poor
Jaipur,November,70.4,168.41,13.08,46.13,48.41,1.16,52.86,175,Moderate
Jaipur,November,74.86,159.27,26.61,43.16,58.75,1.49,49.72,157,Moderate
Jaipur,November,92.15,193.58,74.39,41.7,99.17,1.71,32.84,220,Poor
Jaipur,November,63.6,139.42,27.15,47.57,61.76,1.24,42.32,176,Moderate
Jaipur,November,67.29,132.45,7.75,39.88,37.17,1.13,77.62,149,Moderate
Jaipur,November,82.51,150.3,7.44,36.11,34.09,1.14,76.29,175,Moderate
Jaipur,November,73.02,159.61,23.35,43.46,52.5,1.39,48.1,198,Moderate
Jaipur,November,69.45,171.07,72.64,37.52,92.54,1.85,30.05,159,Moderate
Jaipur,December,73.56,177.14,72.67,45.95,100.82,1.87,27.97,180,Moderate
Jaipur,December,71.73,159.49,34.49,47.58,67.09,1.51,38.64,184,Moderate
Jaipur,December,71.78,154.57,38.83,49.84,73.89,1.74,31.94,184,Moderate
Jaipur,December,59.35,135.66,29.9,46.31,61.42,1.53,41.29,154,Moderate
Jaipur,December,62.76,147.49,41.53,47.89,73.62,1.53,37.25,143,Moderate
Jaipur,December,74.1,148.21,38.9,47.68,70.96,1.63,38.44,173,Moderate
Jaipur,December,55.16,128.71,26.41,41.09,54.14,1.37,42.89,163,Moderate
Jaipur,December,62.2,131.45,28.55,42.12,57.28,1.44,45.1,158,Moderate
Jaipur,December,74.88,142.75,36.81,44.12,66.72,1.71,39.29,168,Moderate
Jaipur,December,74.13,145.21,37.62,44.22,66.35,1.57,40.62,185,Moderate
Jaipur,December,63.82,132.43,15.57,36.56,37.78,1,66.08,162,Moderate
Jaipur,December,55.57,95.9,7.38,34.55,31.13,0.91,57.6,127,Moderate
Jaipur,December,42.72,80.8,10.7,38.22,36.73,0.97,34.36,94,Satisfactory
